"","subj","variable","wbeing_wid"
"32671",5193901,"X2",4
"32672",5194301,"X2",NA
"32673",5196102,"X2",9
"32674",5197101,"X2",6
"32675",5199401,"X2",8
"32676",5199601,"X2",8
"32677",5199801,"X2",7
"32678",5200001,"X2",8
"32679",5200102,"X2",7
"32680",5204201,"X2",6
"32681",5205102,"X2",7
"32682",5205201,"X2",8
"32683",5206801,"X2",6
"32684",5211202,"X2",5
"32685",5212905,"X2",NA
"32686",5214701,"X2",5
"32687",5215701,"X2",8
"32688",5215801,"X2",3
"32689",5216502,"X2",4
"32690",5500602,"X2",6
"32691",5608402,"X2",8
"32692",5623104,"X2",7
"32693",5648002,"X2",NA
"32694",5660403,"X2",6
"32695",5679402,"X2",5
"32696",5691002,"X2",7
"32697",7001502,"X2",5
"32698",7001601,"X2",NA
"32699",7002402,"X2",9
"32700",7002502,"X2",NA
"32701",7004301,"X2",9
"32702",7005502,"X2",6
"32703",7008202,"X2",8
"32704",7009201,"X2",8
"32705",7010602,"X2",5
"32706",7012502,"X2",6
"32707",7017101,"X2",7
"32708",7021302,"X2",7
"32709",7023102,"X2",6
"32710",7100804,"X2",8
"32711",7201101,"X2",8
"32712",7202302,"X2",9
"32713",7202702,"X2",8
"32714",7207401,"X2",10
"32715",7211102,"X2",NA
"32716",7212802,"X2",5
"32717",7218401,"X2",7
"32718",7218502,"X2",10
"32719",7219501,"X2",8
"32720",7227302,"X2",NA
"32721",7228901,"X2",8
"32722",7229401,"X2",3
"32723",7230302,"X2",NA
"32724",7232202,"X2",6
"32725",7236602,"X2",NA
"32726",7237501,"X2",NA
"32727",7239202,"X2",6
"32728",8004101,"X2",NA
"32729",8021201,"X2",8
"32730",8024002,"X2",8
"32731",8041601,"X2",NA
"32732",8057901,"X2",7
"32733",8059601,"X2",8
"32734",8071402,"X2",5
"32735",8074202,"X2",7
"32736",8086004,"X2",8
"32737",8093802,"X2",9
"32738",8096301,"X2",8
"32739",8101802,"X2",NA
"32740",8107602,"X2",10
"32741",8119102,"X2",10
"32742",8130202,"X2",7
"32743",8134301,"X2",8
"32744",8143102,"X2",10
"32745",8196701,"X2",NA
"32746",8205301,"X2",9
"32747",8218901,"X2",8
"32748",8226901,"X2",6
"32749",8228701,"X2",NA
"32750",8232701,"X2",8
"32751",8236002,"X2",8
"32752",8240002,"X2",4
"32753",8244501,"X2",7
"32754",8563701,"X2",NA
"32755",8629501,"X2",NA
"32756",8743401,"X2",NA
"32757",8771301,"X2",NA
"32758",8799501,"X2",NA
"32759",8809301,"X2",NA
"32760",8829701,"X2",NA
"32761",8846401,"X2",NA
"32762",8860101,"X2",NA
"32763",8861001,"X2",NA
"32764",8990601,"X2",NA
"32765",30222801,"X2",NA
"32766",30447401,"X2",NA
"32767",30471001,"X2",NA
"32768",30548201,"X2",NA
"32769",30597901,"X2",NA
"32770",30607401,"X2",NA
"32771",30658103,"X2",NA
"32772",30680701,"X2",NA
"32773",30810101,"X2",NA
"32774",30829001,"X2",NA
"32775",30844101,"X2",NA
"32776",30921101,"X2",NA
"32777",30933701,"X2",NA
"32778",30974201,"X2",NA
"32779",1202,"X3",7
"32780",2301,"X3",NA
"32781",4601,"X3",NA
"32782",4901,"X3",8
"32783",5302,"X3",10
"32784",5702,"X3",10
"32785",8402,"X3",NA
"32786",9102,"X3",5
"32787",9901,"X3",NA
"32788",10101,"X3",8
"32789",10301,"X3",NA
"32790",10602,"X3",6
"32791",10702,"X3",NA
"32792",12901,"X3",4
"32793",13601,"X3",10
"32794",14002,"X3",2
"32795",14402,"X3",10
"32796",16301,"X3",9
"32797",16801,"X3",5
"32798",17001,"X3",3
"32799",17302,"X3",7
"32800",17702,"X3",5
"32801",19502,"X3",5
"32802",19802,"X3",5
"32803",20002,"X3",10
"32804",20801,"X3",5
"32805",21302,"X3",NA
"32806",22102,"X3",5
"32807",24402,"X3",8
"32808",25002,"X3",8
"32809",25202,"X3",NA
"32810",27502,"X3",8
"32811",30102,"X3",8
"32812",31502,"X3",NA
"32813",31802,"X3",8
"32814",34302,"X3",6
"32815",36401,"X3",5
"32816",41901,"X3",5
"32817",43301,"X3",8
"32818",43802,"X3",7
"32819",46402,"X3",10
"32820",46501,"X3",10
"32821",46801,"X3",2
"32822",47001,"X3",NA
"32823",49701,"X3",8
"32824",51202,"X3",7
"32825",51402,"X3",9
"32826",51604,"X3",NA
"32827",52003,"X3",NA
"32828",53101,"X3",NA
"32829",53902,"X3",8
"32830",54001,"X3",10
"32831",54902,"X3",10
"32832",55702,"X3",2
"32833",56402,"X3",7
"32834",57403,"X3",8
"32835",57501,"X3",5
"32836",58602,"X3",8
"32837",63301,"X3",8
"32838",63404,"X3",5
"32839",63901,"X3",8
"32840",64401,"X3",NA
"32841",65102,"X3",7
"32842",65502,"X3",7
"32843",67502,"X3",7
"32844",67901,"X3",6
"32845",68702,"X3",7
"32846",69402,"X3",6
"32847",69602,"X3",10
"32848",70501,"X3",5
"32849",70702,"X3",3
"32850",70801,"X3",8
"32851",72201,"X3",7
"32852",72602,"X3",7
"32853",73203,"X3",5
"32854",73401,"X3",10
"32855",73602,"X3",2
"32856",73902,"X3",6
"32857",74202,"X3",6
"32858",74302,"X3",7
"32859",74801,"X3",5
"32860",75702,"X3",8
"32861",75902,"X3",8
"32862",76302,"X3",7
"32863",76802,"X3",6
"32864",77902,"X3",5
"32865",80202,"X3",7
"32866",80304,"X3",10
"32867",80602,"X3",4
"32868",81402,"X3",7
"32869",81602,"X3",8
"32870",83702,"X3",4
"32871",83902,"X3",8
"32872",84102,"X3",5
"32873",84803,"X3",6
"32874",85102,"X3",6
"32875",85302,"X3",6
"32876",85502,"X3",8
"32877",87002,"X3",8
"32878",87102,"X3",8
"32879",88201,"X3",9
"32880",90702,"X3",NA
"32881",91701,"X3",NA
"32882",92202,"X3",7
"32883",92502,"X3",0
"32884",93302,"X3",6
"32885",93402,"X3",5
"32886",95901,"X3",8
"32887",96401,"X3",NA
"32888",96602,"X3",NA
"32889",96802,"X3",8
"32890",97001,"X3",NA
"32891",98002,"X3",8
"32892",99302,"X3",8
"32893",99304,"X3",NA
"32894",99502,"X3",7
"32895",99902,"X3",5
"32896",101401,"X3",NA
"32897",102402,"X3",1
"32898",102602,"X3",10
"32899",102701,"X3",8
"32900",102902,"X3",8
"32901",104102,"X3",7
"32902",106902,"X3",NA
"32903",109802,"X3",6
"32904",111902,"X3",8
"32905",112102,"X3",3
"32906",112202,"X3",NA
"32907",112301,"X3",10
"32908",112501,"X3",5
"32909",113302,"X3",5
"32910",113503,"X3",4
"32911",113801,"X3",NA
"32912",115802,"X3",5
"32913",120302,"X3",6
"32914",121202,"X3",10
"32915",121601,"X3",5
"32916",122002,"X3",10
"32917",122203,"X3",8
"32918",122802,"X3",8
"32919",123902,"X3",10
"32920",126702,"X3",8
"32921",127202,"X3",5
"32922",127802,"X3",8
"32923",128602,"X3",5
"32924",129311,"X3",NA
"32925",129502,"X3",7
"32926",130201,"X3",5
"32927",130302,"X3",8
"32928",130902,"X3",NA
"32929",131103,"X3",8
"32930",135301,"X3",8
"32931",136402,"X3",NA
"32932",138602,"X3",7
"32933",140601,"X3",NA
"32934",141402,"X3",NA
"32935",142202,"X3",9
"32936",143501,"X3",10
"32937",143602,"X3",5
"32938",143802,"X3",7
"32939",145302,"X3",4
"32940",145902,"X3",10
"32941",146204,"X3",NA
"32942",146701,"X3",7
"32943",147301,"X3",5
"32944",149201,"X3",7
"32945",150502,"X3",8
"32946",150901,"X3",8
"32947",151102,"X3",NA
"32948",152601,"X3",8
"32949",153103,"X3",7
"32950",153201,"X3",7
"32951",154401,"X3",5
"32952",154502,"X3",4
"32953",154802,"X3",NA
"32954",155402,"X3",7
"32955",156202,"X3",4
"32956",159702,"X3",4
"32957",160202,"X3",5
"32958",160702,"X3",8
"32959",161303,"X3",NA
"32960",162001,"X3",6
"32961",162202,"X3",9
"32962",162501,"X3",7
"32963",164902,"X3",10
"32964",165602,"X3",10
"32965",166302,"X3",7
"32966",166702,"X3",9
"32967",167301,"X3",8
"32968",167801,"X3",NA
"32969",168002,"X3",NA
"32970",168501,"X3",10
"32971",168602,"X3",8
"32972",169502,"X3",7
"32973",169802,"X3",10
"32974",170801,"X3",9
"32975",171702,"X3",7
"32976",173602,"X3",3
"32977",173801,"X3",4
"32978",176002,"X3",2
"32979",178802,"X3",7
"32980",180002,"X3",5
"32981",181501,"X3",NA
"32982",183402,"X3",8
"32983",183602,"X3",8
"32984",184202,"X3",6
"32985",185502,"X3",5
"32986",185901,"X3",NA
"32987",186202,"X3",7
"32988",187102,"X3",8
"32989",191302,"X3",9
"32990",192301,"X3",9
"32991",193101,"X3",10
"32992",193401,"X3",8
"32993",194002,"X3",3
"32994",195902,"X3",NA
"32995",196601,"X3",7
"32996",196702,"X3",4
"32997",196801,"X3",6
"32998",196803,"X3",3
"32999",197902,"X3",NA
"33000",198102,"X3",9
"33001",198402,"X3",10
"33002",198502,"X3",6
"33003",198802,"X3",8
"33004",199802,"X3",10
"33005",200401,"X3",5
"33006",202002,"X3",9
"33007",202702,"X3",NA
"33008",203002,"X3",8
"33009",205101,"X3",8
"33010",205902,"X3",7
"33011",206102,"X3",2
"33012",206602,"X3",8
"33013",208002,"X3",6
"33014",208802,"X3",6
"33015",211602,"X3",8
"33016",211701,"X3",3
"33017",211802,"X3",8
"33018",213101,"X3",9
"33019",215502,"X3",NA
"33020",217602,"X3",3
"33021",218502,"X3",5
"33022",218601,"X3",2
"33023",218802,"X3",7
"33024",219101,"X3",7
"33025",219103,"X3",5
"33026",219602,"X3",10
"33027",221601,"X3",6
"33028",222001,"X3",10
"33029",223201,"X3",6
"33030",227202,"X3",10
"33031",228701,"X3",NA
"33032",228902,"X3",9
"33033",229402,"X3",5
"33034",230101,"X3",NA
"33035",231102,"X3",7
"33036",232302,"X3",NA
"33037",232601,"X3",NA
"33038",232902,"X3",7
"33039",233302,"X3",7
"33040",235001,"X3",7
"33041",237002,"X3",3
"33042",237501,"X3",NA
"33043",237602,"X3",7
"33044",238101,"X3",10
"33045",238302,"X3",7
"33046",239002,"X3",8
"33047",239402,"X3",NA
"33048",243602,"X3",10
"33049",244002,"X3",7
"33050",244102,"X3",5
"33051",247201,"X3",9
"33052",247901,"X3",8
"33053",248101,"X3",NA
"33054",248802,"X3",7
"33055",250402,"X3",NA
"33056",250501,"X3",8
"33057",253802,"X3",10
"33058",254102,"X3",NA
"33059",254502,"X3",6
"33060",256302,"X3",2
"33061",257002,"X3",8
"33062",257802,"X3",8
"33063",257902,"X3",NA
"33064",258102,"X3",10
"33065",258902,"X3",0
"33066",259002,"X3",NA
"33067",259102,"X3",9
"33068",259202,"X3",9
"33069",260302,"X3",8
"33070",262803,"X3",6
"33071",263402,"X3",8
"33072",263603,"X3",8
"33073",266302,"X3",NA
"33074",268701,"X3",6
"33075",269702,"X3",10
"33076",270102,"X3",7
"33077",270302,"X3",NA
"33078",270801,"X3",9
"33079",271102,"X3",5
"33080",272402,"X3",6
"33081",273601,"X3",8
"33082",273702,"X3",10
"33083",273802,"X3",9
"33084",275401,"X3",5
"33085",276201,"X3",6
"33086",277301,"X3",7
"33087",277501,"X3",NA
"33088",280301,"X3",10
"33089",280902,"X3",9
"33090",282801,"X3",NA
"33091",283202,"X3",8
"33092",283402,"X3",7
"33093",283801,"X3",5
"33094",283804,"X3",7
"33095",283905,"X3",NA
"33096",284002,"X3",8
"33097",284004,"X3",NA
"33098",284102,"X3",8
"33099",284201,"X3",NA
"33100",284401,"X3",NA
"33101",284601,"X3",5
"33102",284901,"X3",NA
"33103",287201,"X3",8
"33104",287703,"X3",7
"33105",287801,"X3",8
"33106",288201,"X3",5
"33107",290802,"X3",10
"33108",291302,"X3",NA
"33109",291602,"X3",5
"33110",291802,"X3",3
"33111",292102,"X3",6
"33112",292202,"X3",7
"33113",292702,"X3",5
"33114",292902,"X3",NA
"33115",293202,"X3",5
"33116",294501,"X3",NA
"33117",295102,"X3",NA
"33118",295302,"X3",5
"33119",295602,"X3",8
"33120",295702,"X3",4
"33121",296902,"X3",5
"33122",296904,"X3",7
"33123",297902,"X3",8
"33124",300202,"X3",8
"33125",300302,"X3",NA
"33126",301102,"X3",9
"33127",302604,"X3",NA
"33128",304102,"X3",9
"33129",305003,"X3",4
"33130",305101,"X3",8
"33131",305801,"X3",NA
"33132",306102,"X3",NA
"33133",306302,"X3",7
"33134",308002,"X3",7
"33135",308501,"X3",NA
"33136",309102,"X3",5
"33137",310402,"X3",5
"33138",310602,"X3",6
"33139",311501,"X3",8
"33140",311902,"X3",7
"33141",312402,"X3",5
"33142",315102,"X3",NA
"33143",315602,"X3",8
"33144",315801,"X3",8
"33145",316501,"X3",NA
"33146",317101,"X3",NA
"33147",318001,"X3",9
"33148",318802,"X3",4
"33149",319205,"X3",5
"33150",320202,"X3",9
"33151",322401,"X3",9
"33152",322902,"X3",NA
"33153",323002,"X3",7
"33154",323502,"X3",9
"33155",327202,"X3",5
"33156",328502,"X3",NA
"33157",329101,"X3",3
"33158",329401,"X3",5
"33159",329502,"X3",4
"33160",329902,"X3",NA
"33161",330202,"X3",1
"33162",332101,"X3",8
"33163",332402,"X3",8
"33164",333602,"X3",10
"33165",337902,"X3",NA
"33166",339402,"X3",8
"33167",340102,"X3",6
"33168",343703,"X3",NA
"33169",344401,"X3",8
"33170",345301,"X3",8
"33171",345802,"X3",8
"33172",348001,"X3",6
"33173",348003,"X3",9
"33174",348901,"X3",5
"33175",351202,"X3",7
"33176",352502,"X3",5
"33177",353002,"X3",8
"33178",353102,"X3",7
"33179",354902,"X3",9
"33180",355101,"X3",9
"33181",355302,"X3",5
"33182",357301,"X3",7
"33183",358002,"X3",5
"33184",358101,"X3",7
"33185",358202,"X3",6
"33186",359102,"X3",9
"33187",360601,"X3",NA
"33188",361601,"X3",7
"33189",361701,"X3",8
"33190",362002,"X3",8
"33191",362302,"X3",9
"33192",363401,"X3",7
"33193",365502,"X3",8
"33194",366103,"X3",5
"33195",367002,"X3",10
"33196",367102,"X3",5
"33197",367801,"X3",8
"33198",367803,"X3",4
"33199",367902,"X3",10
"33200",368602,"X3",5
"33201",369202,"X3",7
"33202",369501,"X3",7
"33203",370602,"X3",4
"33204",371402,"X3",7
"33205",371502,"X3",8
"33206",377002,"X3",5
"33207",377902,"X3",6
"33208",378602,"X3",8
"33209",380301,"X3",7
"33210",380401,"X3",10
"33211",381701,"X3",6
"33212",382002,"X3",4
"33213",382702,"X3",NA
"33214",383601,"X3",8
"33215",385001,"X3",7
"33216",385601,"X3",7
"33217",386302,"X3",NA
"33218",388202,"X3",8
"33219",388302,"X3",NA
"33220",389102,"X3",NA
"33221",390503,"X3",NA
"33222",391901,"X3",6
"33223",393102,"X3",7
"33224",393202,"X3",9
"33225",393203,"X3",NA
"33226",394202,"X3",NA
"33227",395602,"X3",6
"33228",395701,"X3",NA
"33229",397602,"X3",8
"33230",397801,"X3",NA
"33231",397902,"X3",5
"33232",399402,"X3",5
"33233",401402,"X3",6
"33234",402502,"X3",5
"33235",403402,"X3",5
"33236",404801,"X3",7
"33237",405201,"X3",9
"33238",405402,"X3",9
"33239",405901,"X3",3
"33240",406502,"X3",7
"33241",407203,"X3",NA
"33242",407401,"X3",7
"33243",407702,"X3",7
"33244",408602,"X3",8
"33245",409302,"X3",7
"33246",410202,"X3",8
"33247",411502,"X3",7
"33248",411602,"X3",3
"33249",412102,"X3",6
"33250",413602,"X3",NA
"33251",414102,"X3",10
"33252",414202,"X3",9
"33253",415301,"X3",8
"33254",415303,"X3",7
"33255",415702,"X3",5
"33256",417802,"X3",5
"33257",418701,"X3",7
"33258",419202,"X3",NA
"33259",422602,"X3",8
"33260",423002,"X3",7
"33261",424302,"X3",3
"33262",425201,"X3",6
"33263",427902,"X3",NA
"33264",430402,"X3",NA
"33265",430901,"X3",9
"33266",431102,"X3",10
"33267",431301,"X3",5
"33268",431306,"X3",5
"33269",431307,"X3",5
"33270",431308,"X3",5
"33271",431702,"X3",6
"33272",431901,"X3",8
"33273",432102,"X3",NA
"33274",432302,"X3",8
"33275",433901,"X3",7
"33276",434202,"X3",5
"33277",434204,"X3",6
"33278",437801,"X3",6
"33279",440202,"X3",7
"33280",442701,"X3",7
"33281",444502,"X3",9
"33282",445101,"X3",10
"33283",447601,"X3",5
"33284",448501,"X3",5
"33285",448702,"X3",6
"33286",449202,"X3",7
"33287",450801,"X3",8
"33288",452802,"X3",5
"33289",453902,"X3",5
"33290",455002,"X3",10
"33291",455301,"X3",8
"33292",455402,"X3",7
"33293",456302,"X3",10
"33294",461703,"X3",7
"33295",461901,"X3",NA
"33296",469202,"X3",NA
"33297",469203,"X3",NA
"33298",473702,"X3",5
"33299",475403,"X3",4
"33300",482502,"X3",NA
"33301",488202,"X3",NA
"33302",492201,"X3",NA
"33303",494602,"X3",8
"33304",495102,"X3",7
"33305",497602,"X3",5
"33306",501102,"X3",NA
"33307",502402,"X3",NA
"33308",503102,"X3",8
"33309",503302,"X3",NA
"33310",503601,"X3",6
"33311",505101,"X3",9
"33312",506202,"X3",NA
"33313",510802,"X3",8
"33314",512202,"X3",7
"33315",514602,"X3",5
"33316",517601,"X3",9
"33317",520802,"X3",NA
"33318",521202,"X3",7
"33319",522602,"X3",4
"33320",523002,"X3",7
"33321",523901,"X3",3
"33322",525602,"X3",8
"33323",525702,"X3",8
"33324",525804,"X3",5
"33325",526202,"X3",5
"33326",526702,"X3",5
"33327",527101,"X3",NA
"33328",529502,"X3",6
"33329",529601,"X3",3
"33330",531902,"X3",NA
"33331",533102,"X3",6
"33332",536202,"X3",NA
"33333",538202,"X3",5
"33334",538903,"X3",8
"33335",543001,"X3",10
"33336",543303,"X3",10
"33337",551201,"X3",10
"33338",557801,"X3",6
"33339",558801,"X3",5
"33340",562502,"X3",5
"33341",565902,"X3",8
"33342",566701,"X3",5
"33343",569501,"X3",7
"33344",570502,"X3",NA
"33345",571202,"X3",4
"33346",571902,"X3",2
"33347",572402,"X3",5
"33348",576202,"X3",5
"33349",580302,"X3",7
"33350",582102,"X3",5
"33351",582302,"X3",NA
"33352",582903,"X3",NA
"33353",584302,"X3",7
"33354",587302,"X3",5
"33355",592002,"X3",NA
"33356",594602,"X3",7
"33357",595702,"X3",3
"33358",612604,"X3",8
"33359",614802,"X3",7
"33360",630602,"X3",8
"33361",653402,"X3",6
"33362",653803,"X3",7
"33363",656708,"X3",4
"33364",704102,"X3",NA
"33365",707002,"X3",2
"33366",733004,"X3",7
"33367",781102,"X3",NA
"33368",821203,"X3",9
"33369",826602,"X3",NA
"33370",890303,"X3",9
"33371",903802,"X3",NA
"33372",922702,"X3",8
"33373",925603,"X3",0
"33374",1001803,"X3",8
"33375",1050702,"X3",3
"33376",1088902,"X3",NA
"33377",1195004,"X3",NA
"33378",2000401,"X3",7
"33379",2001501,"X3",6
"33380",2005001,"X3",NA
"33381",2006902,"X3",10
"33382",2011702,"X3",9
"33383",2017301,"X3",8
"33384",2017502,"X3",5
"33385",2022401,"X3",5
"33386",2023202,"X3",NA
"33387",2024401,"X3",NA
"33388",2028302,"X3",7
"33389",2033701,"X3",4
"33390",2036902,"X3",NA
"33391",2048402,"X3",NA
"33392",2058602,"X3",9
"33393",2071002,"X3",8
"33394",2072002,"X3",7
"33395",2073502,"X3",9
"33396",2075002,"X3",NA
"33397",2076501,"X3",7
"33398",2084601,"X3",8
"33399",2085401,"X3",5
"33400",2096802,"X3",NA
"33401",2099202,"X3",8
"33402",2102902,"X3",7
"33403",2104001,"X3",NA
"33404",2110001,"X3",8
"33405",2115101,"X3",6
"33406",2117302,"X3",9
"33407",2118102,"X3",8
"33408",2118401,"X3",9
"33409",2129202,"X3",7
"33410",2130102,"X3",3
"33411",2130702,"X3",8
"33412",2132001,"X3",7
"33413",2133702,"X3",8
"33414",2137101,"X3",7
"33415",2137501,"X3",5
"33416",2139302,"X3",NA
"33417",2154902,"X3",8
"33418",2156502,"X3",NA
"33419",2157102,"X3",NA
"33420",2157201,"X3",5
"33421",2157402,"X3",7
"33422",2157501,"X3",NA
"33423",2167801,"X3",NA
"33424",2169801,"X3",9
"33425",2174502,"X3",8
"33426",2176402,"X3",8
"33427",2186902,"X3",6
"33428",2196501,"X3",6
"33429",2199301,"X3",NA
"33430",2202101,"X3",5
"33431",2204702,"X3",7
"33432",2205202,"X3",7
"33433",2500702,"X3",7
"33434",2501701,"X3",NA
"33435",2503401,"X3",6
"33436",2505401,"X3",0
"33437",2508101,"X3",NA
"33438",2511202,"X3",8
"33439",2514901,"X3",NA
"33440",2516002,"X3",NA
"33441",2522501,"X3",NA
"33442",2525601,"X3",7
"33443",2526001,"X3",7
"33444",2531802,"X3",8
"33445",2534902,"X3",5
"33446",2536401,"X3",8
"33447",2537401,"X3",7
"33448",2538301,"X3",NA
"33449",2539901,"X3",9
"33450",2541102,"X3",NA
"33451",2542901,"X3",5
"33452",2547502,"X3",NA
"33453",2553501,"X3",5
"33454",2555101,"X3",5
"33455",2563902,"X3",NA
"33456",2565402,"X3",NA
"33457",2567202,"X3",3
"33458",2568201,"X3",8
"33459",2569801,"X3",5
"33460",2569902,"X3",NA
"33461",2572002,"X3",10
"33462",2574401,"X3",7
"33463",2575401,"X3",7
"33464",2577501,"X3",8
"33465",2578202,"X3",8
"33466",2578402,"X3",NA
"33467",2585701,"X3",5
"33468",2593101,"X3",5
"33469",2594102,"X3",NA
"33470",2598202,"X3",8
"33471",2600701,"X3",NA
"33472",2602101,"X3",5
"33473",2603002,"X3",7
"33474",2604101,"X3",10
"33475",2606801,"X3",7
"33476",2607102,"X3",NA
"33477",2610302,"X3",7
"33478",2611103,"X3",3
"33479",2611302,"X3",8
"33480",2612302,"X3",NA
"33481",2615602,"X3",6
"33482",2617502,"X3",5
"33483",2617802,"X3",7
"33484",2618402,"X3",6
"33485",2625201,"X3",NA
"33486",2626202,"X3",NA
"33487",2627501,"X3",9
"33488",2629401,"X3",5
"33489",2644002,"X3",8
"33490",2655601,"X3",8
"33491",2659102,"X3",NA
"33492",2660602,"X3",5
"33493",2665501,"X3",NA
"33494",2669002,"X3",7
"33495",2670001,"X3",NA
"33496",2670102,"X3",NA
"33497",2679302,"X3",NA
"33498",2679401,"X3",3
"33499",2680602,"X3",NA
"33500",2681401,"X3",6
"33501",2681503,"X3",NA
"33502",2682001,"X3",7
"33503",2685801,"X3",7
"33504",2689603,"X3",NA
"33505",2690501,"X3",7
"33506",2692601,"X3",7
"33507",2693201,"X3",NA
"33508",2694101,"X3",7
"33509",2699802,"X3",NA
"33510",2701202,"X3",NA
"33511",2701902,"X3",8
"33512",2705201,"X3",8
"33513",2706101,"X3",6
"33514",2711701,"X3",7
"33515",2713301,"X3",9
"33516",2714101,"X3",NA
"33517",2714301,"X3",7
"33518",2715301,"X3",NA
"33519",2720002,"X3",NA
"33520",2722602,"X3",6
"33521",2723601,"X3",8
"33522",2729701,"X3",8
"33523",2734202,"X3",NA
"33524",2749402,"X3",9
"33525",2753001,"X3",NA
"33526",2757901,"X3",NA
"33527",2764801,"X3",NA
"33528",2769202,"X3",5
"33529",2769402,"X3",8
"33530",2772501,"X3",NA
"33531",2775702,"X3",NA
"33532",2778002,"X3",9
"33533",2781401,"X3",7
"33534",2785402,"X3",7
"33535",2792601,"X3",6
"33536",2793401,"X3",NA
"33537",2795901,"X3",6
"33538",2799501,"X3",7
"33539",2803402,"X3",5
"33540",2804203,"X3",NA
"33541",2810002,"X3",NA
"33542",2814302,"X3",6
"33543",2816402,"X3",7
"33544",2818601,"X3",10
"33545",2818801,"X3",7
"33546",2819102,"X3",5
"33547",2824501,"X3",NA
"33548",2825001,"X3",5
"33549",2830702,"X3",4
"33550",2832101,"X3",5
"33551",2837101,"X3",NA
"33552",2846602,"X3",8
"33553",2851002,"X3",NA
"33554",2852402,"X3",NA
"33555",2855002,"X3",6
"33556",2857101,"X3",7
"33557",2871201,"X3",6
"33558",2871401,"X3",9
"33559",2881801,"X3",9
"33560",2892501,"X3",NA
"33561",2898202,"X3",NA
"33562",2899901,"X3",8
"33563",2903001,"X3",NA
"33564",2903402,"X3",5
"33565",2913601,"X3",NA
"33566",2914501,"X3",5
"33567",2915002,"X3",5
"33568",2923602,"X3",5
"33569",2923703,"X3",8
"33570",2925702,"X3",10
"33571",2925902,"X3",5
"33572",2927602,"X3",NA
"33573",2928101,"X3",5
"33574",2928501,"X3",10
"33575",2929702,"X3",7
"33576",2936702,"X3",7
"33577",2941002,"X3",NA
"33578",2952802,"X3",NA
"33579",2954602,"X3",8
"33580",2955901,"X3",8
"33581",2958502,"X3",6
"33582",2960902,"X3",0
"33583",2962701,"X3",5
"33584",2966301,"X3",NA
"33585",2969502,"X3",8
"33586",2970901,"X3",8
"33587",2971001,"X3",7
"33588",2973702,"X3",9
"33589",2974401,"X3",5
"33590",2977601,"X3",3
"33591",2979401,"X3",7
"33592",2981601,"X3",10
"33593",2982601,"X3",8
"33594",2990001,"X3",NA
"33595",2993802,"X3",8
"33596",2994201,"X3",8
"33597",2998701,"X3",6
"33598",3000602,"X3",6
"33599",3002901,"X3",8
"33600",3003402,"X3",5
"33601",3005602,"X3",NA
"33602",3006402,"X3",5
"33603",3007902,"X3",NA
"33604",3011201,"X3",5
"33605",3015701,"X3",7
"33606",3019101,"X3",8
"33607",3019202,"X3",5
"33608",3028504,"X3",NA
"33609",3030201,"X3",7
"33610",3030501,"X3",NA
"33611",3031301,"X3",8
"33612",3033201,"X3",9
"33613",3033302,"X3",10
"33614",3034201,"X3",8
"33615",3037601,"X3",NA
"33616",3038601,"X3",5
"33617",3041701,"X3",6
"33618",3042102,"X3",5
"33619",3043202,"X3",7
"33620",3046902,"X3",8
"33621",3047702,"X3",NA
"33622",3048901,"X3",8
"33623",3056802,"X3",8
"33624",3060202,"X3",5
"33625",3061601,"X3",7
"33626",3062001,"X3",7
"33627",3069501,"X3",8
"33628",3069902,"X3",NA
"33629",3070801,"X3",NA
"33630",3076801,"X3",NA
"33631",3078001,"X3",5
"33632",3078201,"X3",5
"33633",3079402,"X3",NA
"33634",3082102,"X3",NA
"33635",3085501,"X3",7
"33636",3085603,"X3",7
"33637",3085802,"X3",8
"33638",3086101,"X3",6
"33639",3086302,"X3",NA
"33640",3091002,"X3",NA
"33641",3091201,"X3",8
"33642",3094401,"X3",NA
"33643",3094801,"X3",NA
"33644",3096302,"X3",6
"33645",3100502,"X3",NA
"33646",3111301,"X3",NA
"33647",3127002,"X3",NA
"33648",3134101,"X3",7
"33649",3144601,"X3",NA
"33650",3155102,"X3",NA
"33651",3164001,"X3",5
"33652",3175702,"X3",NA
"33653",3200401,"X3",5
"33654",3204102,"X3",NA
"33655",3255302,"X3",8
"33656",3282106,"X3",NA
"33657",3288902,"X3",NA
"33658",3298301,"X3",10
"33659",3299901,"X3",8
"33660",3326202,"X3",NA
"33661",3346001,"X3",6
"33662",3388901,"X3",NA
"33663",3393501,"X3",NA
"33664",3405702,"X3",NA
"33665",3416702,"X3",NA
"33666",3419402,"X3",4
"33667",3424401,"X3",6
"33668",3440202,"X3",6
"33669",3441801,"X3",NA
"33670",3445101,"X3",NA
"33671",3457401,"X3",8
"33672",3478901,"X3",5
"33673",3487801,"X3",6
"33674",3808702,"X3",7
"33675",5000402,"X3",5
"33676",5000802,"X3",4
"33677",5003301,"X3",8
"33678",5004101,"X3",4
"33679",5004802,"X3",7
"33680",5005302,"X3",7
"33681",5005402,"X3",5
"33682",5005502,"X3",5
"33683",5006502,"X3",8
"33684",5006601,"X3",7
"33685",5007102,"X3",NA
"33686",5007202,"X3",8
"33687",5008301,"X3",7
"33688",5010602,"X3",5
"33689",5011202,"X3",7
"33690",5011402,"X3",5
"33691",5011501,"X3",6
"33692",5011601,"X3",8
