,subj_emp,variable,wbeing_emp
30767,3017002,X.7,NA
30768,69802,X.7,8
30769,81404,X.7,NA
30770,127801,X.7,10
30771,2700502,X.7,NA
30772,2722203,X.7,8
30773,28702,X.7,NA
30774,5153902,X.7,8
30775,5680403,X.7,NA
30776,3060503,X.7,NA
30777,5189701,X.7,8
30778,490103,X.7,9
30779,468601,X.7,8
30780,280303,X.7,8
30781,782105,X.7,NA
30782,964306,X.7,NA
30783,532008,X.7,NA
30784,8070502,X.7,NA
30785,456703,X.7,NA
30786,5019503,X.7,8
30787,146102,X.7,8
30788,521203,X.7,6
30789,167502,X.7,NA
30790,2921701,X.7,NA
30791,5064703,X.7,7
30792,57501,X.7,10
30793,140804,X.7,5
30794,5105701,X.7,7
30795,523504,X.7,8
30796,5091701,X.7,NA
30797,5132702,X.7,NA
30798,2505601,X.7,NA
30799,5180205,X.7,NA
30800,380201,X.7,NA
30801,26203,X.7,5
30802,166601,X.7,8
30803,5634202,X.7,NA
30804,5200101,X.7,NA
30805,2992403,X.7,NA
30806,5022401,X.7,7
30807,782102,X.7,NA
30808,5036801,X.7,7
30809,5112104,X.7,NA
30810,2715801,X.7,NA
30811,2140204,X.7,8
30812,248203,X.7,10
30813,5075204,X.7,NA
30814,320002,X.7,8
30815,5106103,X.7,NA
30816,278001,X.7,9
30817,22301,X.7,7
30818,214403,X.7,8
30819,468504,X.7,8
30820,752002,X.7,10
30821,5180602,X.7,NA
30822,511801,X.7,NA
30823,499510,X.7,10
30824,5082702,X.7,NA
30825,2980101,X.7,NA
30826,208501,X.7,5
30827,98804,X.7,NA
30828,2102001,X.7,6
30829,5007601,X.7,NA
30830,2671402,X.7,NA
30831,156401,X.7,8
30832,573602,X.7,8
30833,267201,X.7,5
30834,5132602,X.7,5
30835,5173402,X.7,NA
30836,5058602,X.7,NA
30837,36701,X.7,6
30838,5059101,X.7,7
30839,2550603,X.7,NA
30840,206103,X.7,5
30841,468102,X.7,10
30842,5177101,X.7,5
30843,477803,X.7,NA
30844,5216603,X.7,10
30845,511304,X.7,NA
30846,13401,X.7,1
30847,5122502,X.7,4
30848,753002,X.7,8
30849,5217601,X.7,NA
30850,5036704,X.7,7
30851,5008301,X.7,NA
30852,427901,X.7,NA
30853,423706,X.7,8
30854,5029301,X.7,5
30855,780807,X.7,NA
30856,5604702,X.7,5
30857,47603,X.7,NA
30858,5065403,X.7,1
30859,79908,X.7,8
30860,2536701,X.7,5
30861,2196403,X.7,7
30862,3391601,X.7,NA
30863,5677102,X.7,NA
30864,5020802,X.7,7
30865,160301,X.7,NA
30866,5175503,X.7,NA
30867,5071801,X.7,7
30868,2932107,X.7,NA
30869,292001,X.7,6
30870,2580404,X.7,NA
30871,157401,X.7,10
30872,5112802,X.7,NA
30873,5061601,X.7,7
30874,68501,X.7,7
30875,1701,X.7,NA
30876,578703,X.7,NA
30877,5013101,X.7,NA
30878,2022701,X.7,9
30879,2989401,X.7,9
30880,285401,X.7,6
30881,5002701,X.7,NA
30882,5060603,X.7,NA
30883,5170003,X.7,7
30884,883902,X.7,9
30885,2149503,X.7,10
30886,129702,X.7,8
30887,2091201,X.7,NA
30888,5107002,X.7,NA
30889,3198402,X.7,NA
30890,2688302,X.7,6
30891,2905104,X.7,NA
30892,332902,X.7,7
30893,5048001,X.7,NA
30894,5005002,X.7,9
30895,713002,X.7,NA
30896,3085703,X.7,NA
30897,2966305,X.7,7
30898,5175002,X.7,5
30899,207202,X.7,7
30900,53402,X.7,NA
30901,5121801,X.7,5
30902,2909501,X.7,NA
30903,457802,X.7,7
30904,2928003,X.7,NA
30905,7204503,X.7,NA
30906,5190601,X.7,7
30907,3015403,X.7,NA
30908,5188903,X.7,NA
30909,379901,X.7,6
30910,8047302,X.7,NA
30911,5130401,X.7,NA
30912,5187201,X.7,NA
30913,5110104,X.7,NA
30914,548801,X.7,8
30915,235004,X.7,8
30916,5022805,X.7,5
30917,3020402,X.7,NA
30918,5117803,X.7,8
30919,2113101,X.7,10
30920,5077401,X.7,NA
30921,153103,X.7,5
30922,8116602,X.7,NA
30923,565603,X.7,9
30924,5162401,X.7,NA
30925,3095001,X.7,NA
30926,524401,X.7,5
30927,5083902,X.7,6
30928,2663201,X.7,6
30929,2933301,X.7,6
30930,5016502,X.7,NA
30931,583306,X.7,7
30932,5030301,X.7,NA
30933,5632102,X.7,NA
30934,5061905,X.7,NA
30935,19802,X.7,NA
30936,2528101,X.7,6
30937,535502,X.7,8
30938,5122402,X.7,NA
30939,5167302,X.7,NA
30940,152602,X.7,8
30941,543305,X.7,NA
30942,422602,X.7,10
30943,123801,X.7,7
30944,5155601,X.7,8
30945,355303,X.7,2
30946,219401,X.7,5
30947,810604,X.7,NA
30948,5170301,X.7,8
30949,330301,X.7,NA
30950,267504,X.7,7
30951,2738202,X.7,6
30952,334101,X.7,NA
30953,183401,X.7,NA
30954,2816402,X.7,NA
30955,584704,X.7,7
30956,484003,X.7,8
30957,5016902,X.7,NA
30958,580101,X.7,7
30959,187304,X.7,8
30960,5052901,X.7,9
30961,2139803,X.7,NA
30962,5115001,X.7,NA
30963,127402,X.7,7
30964,3008404,X.7,NA
30965,572402,X.7,8
30966,5093601,X.7,NA
30967,562506,X.7,6
30968,2567401,X.7,6
30969,241501,X.7,7
30970,478401,X.7,NA
30971,581701,X.7,6
30972,2592102,X.7,NA
30973,5152101,X.7,NA
30974,5092201,X.7,NA
30975,5129602,X.7,6
30976,5067702,X.7,NA
30977,57701,X.7,NA
30978,5120302,X.7,3
30979,325801,X.7,5
30980,158402,X.7,5
30981,3063102,X.7,NA
30982,712402,X.7,7
30983,5102604,X.7,NA
30984,5147702,X.7,3
30985,5077301,X.7,6
30986,3032302,X.7,8
30987,2725101,X.7,NA
30988,797702,X.7,NA
30989,2614901,X.7,9
30990,52004,X.7,8
30991,371003,X.7,6
30992,1071503,X.7,NA
30993,228402,X.7,8
30994,8006501,X.7,NA
30995,5159202,X.7,NA
30996,5106204,X.7,NA
30997,810603,X.7,NA
30998,422801,X.7,NA
30999,502702,X.7,8
31000,572501,X.7,4
31001,592104,X.7,0
31002,272701,X.7,6
31003,931102,X.7,NA
31004,5075703,X.7,NA
31005,177803,X.7,NA
31006,111703,X.7,5
31007,2822202,X.7,NA
31008,434101,X.7,2
31009,5123001,X.7,NA
31010,2956002,X.7,NA
31011,7211502,X.7,8
31012,5028701,X.7,NA
31013,596201,X.7,5
31014,5048802,X.7,NA
31015,380401,X.7,6
31016,456001,X.7,7
31017,526401,X.7,NA
31018,104901,X.7,8
31019,87901,X.7,5
31020,498702,X.7,5
31021,7005502,X.7,7
31022,5175801,X.7,NA
31023,5087901,X.7,NA
31024,5153402,X.7,NA
31025,2614401,X.7,NA
31026,99802,X.7,NA
31027,3100702,X.7,NA
31028,5002602,X.7,6
31029,207101,X.7,10
31030,5001401,X.7,7
31031,2713701,X.7,8
31032,5166903,X.7,5
31033,3078402,X.7,NA
31034,5198901,X.7,7
31035,2716501,X.7,NA
31036,2990601,X.7,NA
31037,2105202,X.7,NA
31038,572503,X.7,7
31039,484005,X.7,8
31040,564904,X.7,7
31041,854702,X.7,8
31042,5101301,X.7,NA
31043,5156503,X.7,NA
31044,5091202,X.7,NA
31045,131901,X.7,NA
31046,3090603,X.7,9
31047,3044001,X.7,5
31048,251804,X.7,NA
31049,108001,X.7,10
31050,5106302,X.7,NA
31051,509601,X.7,8
31052,5133701,X.7,NA
31053,8037202,X.7,NA
31054,88401,X.7,NA
31055,5101003,X.7,NA
31056,176005,X.7,1
31057,3021601,X.7,NA
31058,170601,X.7,5
31059,5000501,X.7,NA
31060,7200201,X.7,NA
31061,2508103,X.7,NA
31062,5159201,X.7,NA
31063,8096201,X.7,9
31064,5135101,X.7,6
31065,404103,X.7,7
31066,853902,X.7,NA
31067,2994701,X.7,6
31068,5030104,X.7,5
31069,5162901,X.7,5
31070,5022804,X.7,NA
31071,5019203,X.7,8
31072,98702,X.7,7
31073,3008403,X.7,NA
31074,514102,X.7,6
31075,5007401,X.7,NA
31076,5133801,X.7,6
31077,22602,X.7,8
31078,5176203,X.7,NA
31079,2509102,X.7,NA
31080,582303,X.7,NA
31081,5118102,X.7,5
31082,5308503,X.7,9
31083,5030101,X.7,8
31084,502304,X.7,8
31085,419602,X.7,5
31086,521202,X.7,6
31087,5102901,X.7,7
31088,576106,X.7,3
31089,210202,X.7,4
31090,661103,X.7,8
31091,2956001,X.7,5
31092,5093501,X.7,NA
31093,5070601,X.7,NA
31094,608702,X.7,8
31095,439301,X.7,8
31096,5024503,X.7,NA
31097,411502,X.7,NA
31098,5070702,X.7,7
31099,5160902,X.7,NA
31100,2718401,X.7,8
31101,569407,X.7,3
31102,232202,X.7,NA
31103,179503,X.7,NA
31104,5685902,X.7,NA
31105,5047801,X.7,5
31106,410802,X.7,NA
31107,2055605,X.7,NA
31108,594105,X.7,7
31109,5008601,X.7,9
31110,316106,X.7,NA
31111,601605,X.7,NA
31112,595802,X.7,NA
31113,2580101,X.7,3
31114,3007002,X.7,NA
31115,5208102,X.7,NA
31116,917802,X.7,8
31117,478101,X.7,7
31118,210002,X.7,6
31119,324202,X.7,8
31120,12502,X.7,5
31121,2555601,X.7,NA
31122,454904,X.7,8
31123,8032702,X.7,NA
31124,387201,X.7,7
31125,5011001,X.7,NA
31126,5097403,X.7,NA
31127,3001303,X.7,NA
31128,113403,X.7,5
31129,5071803,X.7,NA
31130,2796701,X.7,NA
31131,80003,X.7,7
31132,7000202,X.7,4
31133,360204,X.7,NA
31134,2878202,X.7,NA
31135,7205201,X.7,7
31136,5678904,X.7,NA
31137,2907702,X.7,NA
31138,5304702,X.7,6
31139,2615701,X.7,8
31140,534602,X.7,NA
31141,588701,X.7,5
31142,5134501,X.7,5
31143,187602,X.7,8
31144,588301,X.7,6
31145,7213602,X.7,NA
31146,5069802,X.7,NA
31147,5081301,X.7,NA
31148,5123004,X.7,NA
31149,5030304,X.7,3
31150,5098102,X.7,NA
31151,3104504,X.7,5
31152,434102,X.7,5
31153,540901,X.7,NA
31154,465301,X.7,NA
31155,5067703,X.7,5
31156,5187302,X.7,NA
31157,261001,X.7,6
31158,8054202,X.7,NA
31159,520904,X.7,4
31160,272201,X.7,6
31161,305902,X.7,9
31162,5028101,X.7,NA
31163,2718101,X.7,8
31164,2742202,X.7,NA
31165,5050501,X.7,5
31166,2546502,X.7,NA
31167,854802,X.7,8
31168,902702,X.7,5
31169,536501,X.7,7
31170,418701,X.7,9
31171,5047802,X.7,NA
31172,296904,X.7,8
31173,5121702,X.7,NA
31174,16401,X.7,NA
31175,459601,X.7,5
31176,5167502,X.7,5
31177,5119601,X.7,5
31178,5125202,X.7,NA
31179,5094001,X.7,NA
31180,5216902,X.7,NA
31181,2115501,X.7,NA
31182,5072201,X.7,NA
31183,5016801,X.7,NA
31184,5117801,X.7,8
31185,5064802,X.7,NA
31186,585901,X.7,NA
31187,68202,X.7,7
31188,5039701,X.7,NA
31189,5161403,X.7,NA
31190,852205,X.7,NA
31191,5084902,X.7,NA
31192,584802,X.7,NA
31193,602403,X.7,NA
31194,271905,X.7,5
31195,7020505,X.7,NA
31196,3072401,X.7,NA
31197,2994501,X.7,7
31198,500101,X.7,10
31199,496202,X.7,8
31200,5195502,X.7,NA
31201,514801,X.7,NA
31202,464802,X.7,7
31203,5195702,X.7,7
31204,111701,X.7,7
31205,268402,X.7,NA
31206,61002,X.7,5
31207,354902,X.7,NA
31208,89104,X.7,7
31209,5093201,X.7,NA
31210,5662502,X.7,NA
31211,7229901,X.7,NA
31212,300101,X.7,9
31213,277003,X.7,NA
31214,533605,X.7,8
31215,482802,X.7,9
31216,3842302,X.7,NA
31217,2958901,X.7,NA
31218,3006801,X.7,NA
31219,251501,X.7,8
31220,5126705,X.7,7
31221,125502,X.7,10
31222,856502,X.7,NA
31223,3043501,X.7,NA
31224,5507502,X.7,NA
31225,173901,X.7,5
31226,154101,X.7,7
31227,112508,X.7,8
31228,521902,X.7,3
31229,525603,X.7,8
31230,5165104,X.7,8
31231,5066801,X.7,NA
31232,810605,X.7,NA
31233,419502,X.7,8
31234,2917902,X.7,9
31235,590701,X.7,NA
31236,6002,X.7,7
31237,69301,X.7,6
31238,855603,X.7,8
31239,2539101,X.7,5
31240,5162204,X.7,NA
31241,5109401,X.7,NA
31242,5107401,X.7,7
31243,5014702,X.7,NA
31244,583706,X.7,8
31245,510701,X.7,8
31246,366103,X.7,7
31247,5161003,X.7,NA
31248,595605,X.7,NA
31249,169102,X.7,5
31250,652103,X.7,8
31251,883502,X.7,7
31252,3022401,X.7,NA
31253,2022202,X.7,8
31254,557101,X.7,NA
31255,5042401,X.7,8
31256,5107501,X.7,7
31257,3085605,X.7,NA
31258,5081102,X.7,NA
31259,581901,X.7,9
31260,57101,X.7,5
31261,31901,X.7,8
31262,5020702,X.7,NA
31263,531301,X.7,5
31264,7018401,X.7,8
31265,515902,X.7,9
31266,89503,X.7,NA
31267,579002,X.7,NA
31268,7016101,X.7,8
31269,2975601,X.7,7
31270,511201,X.7,6
31271,5096802,X.7,NA
31272,5052601,X.7,NA
31273,7208802,X.7,NA
31274,44702,X.7,10
31275,355201,X.7,8
31276,304002,X.7,6
31277,3432603,X.7,NA
31278,43702,X.7,7
31279,17101,X.7,7
31280,5634304,X.7,7
31281,5130302,X.7,6
31282,5206602,X.7,NA
31283,298402,X.7,NA
31284,2607501,X.7,NA
31285,182802,X.7,NA
31286,3010801,X.7,7
31287,5204004,X.7,7
31288,5060501,X.7,NA
31289,12603,X.7,5
31290,148001,X.7,6
31291,2204602,X.7,7
31292,548102,X.7,9
31293,5112806,X.7,NA
31294,410801,X.7,10
31295,5060301,X.7,6
31296,3090602,X.7,NA
31297,2042402,X.7,NA
31298,3322502,X.7,NA
31299,8075901,X.7,5
31300,2541003,X.7,9
31301,7224103,X.7,8
31302,2827102,X.7,6
31303,5106201,X.7,NA
31304,511303,X.7,NA
31305,5507002,X.7,NA
31306,278103,X.7,NA
31307,37501,X.7,5
31308,5189002,X.7,7
31309,439501,X.7,NA
31310,5193202,X.7,NA
31311,582304,X.7,4
31312,50901,X.7,5
31313,461102,X.7,6
31314,58301,X.7,8
31315,5054601,X.7,NA
31316,541501,X.7,4
31317,215501,X.7,7
31318,2927801,X.7,NA
31319,464301,X.7,6
31320,7204801,X.7,NA
31321,418201,X.7,5
31322,331304,X.7,7
31323,2072202,X.7,7
31324,2175401,X.7,8
31325,821304,X.7,7
31326,5138803,X.7,NA
31327,2740603,X.7,NA
31328,5178901,X.7,NA
31329,529101,X.7,7
31330,497501,X.7,NA
31331,5196801,X.7,NA
31332,578901,X.7,NA
31333,5004404,X.7,7
31334,5197303,X.7,6
31335,5062101,X.7,NA
31336,389302,X.7,5
31337,1107902,X.7,8
31338,5123901,X.7,NA
31339,5049201,X.7,NA
31340,472701,X.7,8
31341,5129901,X.7,4
31342,1157502,X.7,NA
31343,3023202,X.7,8
31344,5192902,X.7,6
31345,5405402,X.7,NA
31346,548601,X.7,8
31347,569903,X.7,6
31348,2637101,X.7,NA
31349,5106403,X.7,7
31350,342203,X.7,NA
31351,157201,X.7,8
31352,3916602,X.7,NA
31353,5174801,X.7,NA
31354,5115502,X.7,7
31355,2678202,X.7,7
31356,853002,X.7,NA
31357,5145802,X.7,2
31358,5105803,X.7,NA
31359,373904,X.7,8
31360,270002,X.7,8
31361,468401,X.7,6
31362,5042602,X.7,6
31363,592605,X.7,NA
31364,239301,X.7,4
31365,7017401,X.7,10
31366,2655601,X.7,10
31367,502203,X.7,NA
31368,5151302,X.7,NA
31369,115001,X.7,7
31370,568302,X.7,7
31371,587903,X.7,NA
31372,23701,X.7,NA
31373,5143602,X.7,8
31374,2682501,X.7,NA
31375,77202,X.7,NA
31376,5702,X.7,10
31377,462702,X.7,8
31378,594504,X.7,NA
31379,2704901,X.7,5
31380,5141501,X.7,7
31381,5140302,X.7,NA
31382,2646001,X.7,NA
31383,1102002,X.7,NA
31384,1098902,X.7,8
31385,251704,X.7,10
31386,5007303,X.7,NA
31387,2552202,X.7,NA
31388,212301,X.7,8
31389,562001,X.7,NA
31390,6401,X.7,NA
31391,5180502,X.7,7
31392,5043301,X.7,5
31393,3059402,X.7,NA
31394,5136203,X.7,7
31395,302,X.7,NA
31396,2660202,X.7,6
31397,5011503,X.7,8
31398,2931201,X.7,9
31399,5145902,X.7,6
31400,1246203,X.7,NA
31401,24302,X.7,10
31402,1002602,X.7,8
31403,5172501,X.7,NA
31404,5035205,X.7,7
31405,3494802,X.7,NA
31406,7208803,X.7,NA
31407,5197202,X.7,NA
31408,208103,X.7,4
31409,592705,X.7,NA
31410,138401,X.7,NA
31411,585401,X.7,NA
31412,476401,X.7,5
31413,3093601,X.7,7
31414,499301,X.7,9
31415,5185603,X.7,8
31416,532013,X.7,NA
31417,481003,X.7,6
31418,5116901,X.7,NA
31419,2828801,X.7,NA
31420,372002,X.7,NA
31421,585301,X.7,8
31422,254802,X.7,10
31423,5142702,X.7,7
31424,7006103,X.7,7
31425,2037601,X.7,6
31426,5017401,X.7,5
31427,439401,X.7,5
31428,2685601,X.7,NA
31429,1001002,X.7,NA
31430,5109603,X.7,NA
31431,426701,X.7,NA
31432,436305,X.7,NA
31433,5133902,X.7,NA
31434,5051902,X.7,NA
31435,935702,X.7,NA
31436,5005202,X.7,NA
31437,522404,X.7,NA
31438,990802,X.7,7
31439,586902,X.7,NA
31440,154201,X.7,8
31441,2127201,X.7,NA
31442,7004003,X.7,NA
31443,2666501,X.7,5
31444,7219202,X.7,NA
31445,115702,X.7,7
31446,5063902,X.7,NA
31447,559703,X.7,10
31448,2308202,X.7,NA
31449,572301,X.7,7
31450,884002,X.7,NA
31451,390902,X.7,7
31452,5185101,X.7,NA
31453,2046604,X.7,9
31454,2993601,X.7,NA
31455,5046501,X.7,NA
31456,104101,X.7,NA
31457,2678201,X.7,8
31458,5068405,X.7,NA
31459,462103,X.7,NA
31460,5017705,X.7,NA
31461,583201,X.7,NA
31462,588002,X.7,NA
31463,3079802,X.7,1
31464,319903,X.7,NA
31465,889702,X.7,NA
31466,208302,X.7,9
31467,7231401,X.7,6
31468,412602,X.7,9
31469,5214701,X.7,NA
31470,345501,X.7,6
31471,7019903,X.7,7
31472,5011601,X.7,NA
31473,795202,X.7,NA
31474,5022103,X.7,NA
31475,383601,X.7,8
31476,195402,X.7,NA
31477,703802,X.7,8
31478,86805,X.7,NA
31479,7219501,X.7,7
31480,140803,X.7,8
31481,3060601,X.7,6
31482,715302,X.7,3
31483,2705003,X.7,NA
31484,2156903,X.7,NA
31485,5016302,X.7,NA
31486,52102,X.7,8
31487,5185702,X.7,NA
31488,43701,X.7,7
31489,5004101,X.7,NA
31490,2924002,X.7,NA
31491,780808,X.7,NA
31492,484202,X.7,9
31493,211603,X.7,7
31494,812802,X.7,7
31495,5077302,X.7,8
31496,520702,X.7,7
31497,416102,X.7,NA
31498,8140602,X.7,NA
31499,5090401,X.7,NA
31500,5657102,X.7,NA
31501,5104403,X.7,NA
31502,2037404,X.7,NA
31503,5010702,X.7,5
31504,5008101,X.7,NA
31505,575202,X.7,7
31506,5145703,X.7,8
31507,3100201,X.7,NA
31508,93901,X.7,7
31509,512104,X.7,NA
31510,5070304,X.7,NA
31511,98805,X.7,7
31512,5044102,X.7,NA
31513,529502,X.7,8
31514,3015405,X.7,NA
31515,791102,X.7,6
31516,505803,X.7,NA
31517,5095004,X.7,NA
31518,7018302,X.7,NA
31519,596603,X.7,6
31520,892802,X.7,NA
31521,3079001,X.7,NA
31522,118602,X.7,7
31523,186901,X.7,8
31524,177802,X.7,NA
31525,5112401,X.7,NA
31526,5308502,X.7,NA
31527,7224303,X.7,8
31528,288805,X.7,NA
31529,522202,X.7,8
31530,282801,X.7,NA
31531,208002,X.7,NA
31532,508202,X.7,NA
31533,570102,X.7,NA
31534,5044103,X.7,NA
31535,5000805,X.7,5
31536,448801,X.7,6
31537,568504,X.7,4
31538,278501,X.7,8
31539,2699802,X.7,NA
31540,185801,X.7,8
31541,340705,X.7,8
31542,457401,X.7,8
31543,133202,X.7,8
31544,5043202,X.7,5
31545,2186101,X.7,NA
31546,7008703,X.7,NA
31547,571005,X.7,NA
31548,529102,X.7,9
31549,463301,X.7,8
31550,283504,X.7,NA
31551,182803,X.7,8
31552,5216301,X.7,NA
31553,5063302,X.7,5
31554,5085701,X.7,NA
31555,893704,X.7,NA
31556,392701,X.7,4
31557,493502,X.7,9
31558,3105302,X.7,NA
31559,5028401,X.7,NA
31560,563903,X.7,NA
31561,427001,X.7,7
31562,5187001,X.7,NA
31563,5061001,X.7,NA
31564,400303,X.7,NA
31565,293203,X.7,7
31566,1021702,X.7,NA
31567,22501,X.7,NA
31568,5193002,X.7,NA
31569,502201,X.7,8
31570,326401,X.7,9
31571,2701403,X.7,NA
31572,5189101,X.7,NA
31573,8001,X.7,NA
31574,7006104,X.7,5
31575,534001,X.7,5
31576,5176001,X.7,6
31577,403405,X.7,NA
31578,5170801,X.7,NA
31579,2508603,X.7,7
31580,551501,X.7,8
31581,5190201,X.7,NA
31582,5174303,X.7,9
31583,5081101,X.7,NA
31584,5214401,X.7,NA
31585,524601,X.7,6
31586,3175801,X.7,NA
31587,72002,X.7,7
31588,1241102,X.7,NA
31589,218602,X.7,NA
31590,402003,X.7,7
31591,541504,X.7,8
31592,5021702,X.7,NA
31593,8181702,X.7,NA
31594,440701,X.7,NA
31595,2716601,X.7,NA
31596,251304,X.7,5
31597,5147302,X.7,NA
31598,2683301,X.7,NA
31599,365901,X.7,8
31600,5031904,X.7,6
31601,5118104,X.7,NA
31602,706302,X.7,7
31603,436801,X.7,7
31604,5164901,X.7,7
31605,5155702,X.7,5
31606,5181001,X.7,7
31607,5111202,X.7,NA
31608,442001,X.7,3
31609,315102,X.7,3
31610,28701,X.7,8
31611,5159501,X.7,NA
31612,5015501,X.7,NA
31613,596202,X.7,5
31614,876702,X.7,9
31615,5005602,X.7,NA
31616,7012902,X.7,8
31617,468501,X.7,NA
31618,10304,X.7,8
31619,197201,X.7,5
31620,558103,X.7,7
31621,539902,X.7,8
31622,467202,X.7,NA
31623,460103,X.7,5
31624,494003,X.7,3
31625,3869402,X.7,NA
31626,5036302,X.7,NA
31627,858402,X.7,NA
31628,292204,X.7,8
31629,195102,X.7,8
31630,5065101,X.7,NA
31631,5163501,X.7,5
31632,5204001,X.7,7
31633,5011602,X.7,NA
31634,2705001,X.7,NA
31635,5703,X.7,NA
31636,169504,X.7,NA
31637,580501,X.7,7
31638,2994002,X.7,NA
31639,442904,X.7,7
31640,2565602,X.7,5
31641,5202301,X.7,NA
31642,239702,X.7,8
31643,575904,X.7,7
31644,566302,X.7,7
31645,5212001,X.7,5
31646,3812302,X.7,7
31647,5004502,X.7,NA
31648,3027604,X.7,10
31649,5200502,X.7,NA
31650,5064701,X.7,6
31651,7202001,X.7,NA
31652,254903,X.7,3
31653,5043302,X.7,NA
31654,5060602,X.7,7
31655,5022502,X.7,7
31656,136102,X.7,5
31657,5078101,X.7,NA
31658,5171801,X.7,NA
31659,5074003,X.7,NA
31660,3408102,X.7,NA
31661,498201,X.7,10
31662,5009002,X.7,NA
31663,501002,X.7,6
31664,5124501,X.7,NA
31665,299602,X.7,6
31666,2696602,X.7,NA
31667,203801,X.7,8
31668,25403,X.7,8
31669,5043902,X.7,7
31670,123701,X.7,8
31671,503201,X.7,NA
31672,587004,X.7,NA
31673,511306,X.7,NA
31674,8039902,X.7,8
31675,731805,X.7,6
31676,41904,X.7,9
31677,2759901,X.7,7
31678,507801,X.7,NA
31679,121801,X.7,NA
31680,187702,X.7,4
31681,2598304,X.7,10
31682,386001,X.7,8
31683,5164704,X.7,8
31684,2055602,X.7,NA
31685,2184103,X.7,NA
31686,517301,X.7,8
31687,313503,X.7,NA
31688,3843602,X.7,NA
31689,445903,X.7,7
31690,5134601,X.7,8
31691,5004202,X.7,8
31692,2149502,X.7,NA
31693,407402,X.7,10
31694,5177801,X.7,NA
31695,5057001,X.7,NA
31696,5047301,X.7,4
31697,527502,X.7,9
31698,2037801,X.7,NA
31699,194303,X.7,8
31700,373906,X.7,NA
31701,587101,X.7,NA
31702,2130101,X.7,NA
31703,23501,X.7,5
31704,560102,X.7,8
31705,132803,X.7,6
31706,3035802,X.7,10
31707,5100802,X.7,8
31708,5015301,X.7,9
31709,7017901,X.7,NA
31710,245502,X.7,NA
31711,41202,X.7,5
31712,538202,X.7,5
31713,345701,X.7,5
31714,51802,X.7,4
31715,5022202,X.7,NA
31716,526903,X.7,7
31717,3419102,X.7,NA
31718,2576601,X.7,NA
31719,401702,X.7,1
31720,2786402,X.7,7
31721,5109102,X.7,NA
31722,5176702,X.7,NA
31723,7008701,X.7,7
31724,5155001,X.7,8
31725,571602,X.7,7
31726,5134202,X.7,8
31727,108902,X.7,7
31728,170002,X.7,8
31729,7212102,X.7,NA
31730,5506702,X.7,6
31731,562303,X.7,6
31732,493401,X.7,6
31733,75904,X.7,NA
31734,2797401,X.7,NA
31735,327002,X.7,8
31736,149203,X.7,8
31737,2926403,X.7,9
31738,520902,X.7,8
31739,2613001,X.7,6
31740,2586501,X.7,NA
31741,5114701,X.7,7
31742,5170602,X.7,NA
31743,47801,X.7,5
31744,2798001,X.7,NA
31745,475504,X.7,NA
31746,580103,X.7,9
31747,162603,X.7,NA
31748,572101,X.7,NA
31749,2017503,X.7,NA
31750,2988601,X.7,NA
31751,2673601,X.7,NA
31752,2547002,X.7,6
31753,5004501,X.7,NA
31754,560901,X.7,6
31755,358402,X.7,6
31756,473102,X.7,6
31757,328305,X.7,4
31758,592205,X.7,7
31759,269703,X.7,9
31760,2799902,X.7,7
31761,82403,X.7,6
31762,583202,X.7,7
31763,251303,X.7,10
31764,489001,X.7,5
31765,2090401,X.7,5
31766,217205,X.7,NA
31767,5100702,X.7,5
31768,86802,X.7,6
31769,5048701,X.7,NA
31770,2545201,X.7,NA
31771,2831901,X.7,NA
31772,385501,X.7,4
31773,5091302,X.7,8
31774,134804,X.7,NA
31775,5131302,X.7,NA
31776,751305,X.7,NA
31777,5028201,X.7,5
31778,161301,X.7,NA
31779,412201,X.7,5
31780,335401,X.7,6
31781,594102,X.7,9
31782,2954003,X.7,NA
31783,2735402,X.7,NA
31784,253201,X.7,6
31785,33302,X.7,6
31786,5174401,X.7,NA
31787,3323701,X.7,NA
31788,592504,X.7,8
31789,104701,X.7,NA
31790,5105504,X.7,NA
31791,2643901,X.7,NA
31792,2191904,X.7,7
31793,2595301,X.7,8
31794,55901,X.7,8
31795,2706602,X.7,NA
31796,2119801,X.7,NA
31797,2695001,X.7,8
31798,5142601,X.7,NA
31799,5105302,X.7,8
31800,5126302,X.7,5
31801,534401,X.7,8
31802,214401,X.7,NA
31803,2991104,X.7,NA
31804,5124402,X.7,NA
31805,2083401,X.7,NA
31806,529601,X.7,5
31807,5121802,X.7,9
31808,3083002,X.7,NA
31809,8009304,X.7,NA
31810,5005503,X.7,5
31811,5095801,X.7,NA
31812,2618901,X.7,NA
31813,251602,X.7,NA
31814,5061802,X.7,NA
31815,5132904,X.7,8
31816,527701,X.7,9
31817,3024401,X.7,NA
31818,152604,X.7,8
31819,5184801,X.7,NA
31820,352704,X.7,NA
31821,19803,X.7,5
31822,524201,X.7,5
31823,2955401,X.7,NA
31824,473402,X.7,7
31825,217201,X.7,7
31826,2845401,X.7,NA
31827,5029602,X.7,NA
31828,529302,X.7,7
31829,5106101,X.7,NA
31830,2992401,X.7,7
31831,5096601,X.7,6
31832,7209001,X.7,9
31833,5205201,X.7,NA
31834,154103,X.7,8
31835,2541102,X.7,NA
31836,5134201,X.7,8
31837,464004,X.7,NA
31838,2716903,X.7,NA
31839,321902,X.7,5
31840,5179802,X.7,NA
